// Incomplete, bruteforced from opcodes-803-509.txt and opcodes-803-318.txt
// Only one gamepack jar is archived for 799, 800 and 801 (inner.pack-1.jar each), so no jar match is possible; 802's 101 jars and 803's 97 both exclude it.
worldmap_3dview_getcoordfine,572
worldmap_getmap,368
worldmap_getmapname,198
worldmap_getsize,154
worldmap_getdisplayposition,248
worldmap_getconfigorigin,210
worldmap_getconfigbounds,1114
worldmap_listelement_start,783
worldmap_listelement_next,161
worldmap_coordinmap,243
worldmap_getconfigzoom,327
worldmap_isloaded,958
worldmap_getdisplaycoord,147
worldmap_getdisableelements,1144
worldmap_getcurrentmap,401
fullscreen_enter,88
fullscreen_modecount,945
fullscreen_getmode,285
fullscreen_lastmode,927
getwindowmode,323
getdefaultwindowmode,375
spline_length,904
minimenuopen,705
getclipboard,305
java_version_supported,247
has_html5,589
cam_getangle_xa,33
cam_getangle_ya,597
cam2_getcontrolmode,1145
cam2_getlookatmode,1025
cam2_getpositionmode,868
cam2_getpositionentity_angleoffsets,680
cam2_addeffect_shake,912
cam2_addeffect_ztilt,343
cam2_isenabled,778
login_hoptime,173
login_ban_duration,1019
create_reply,580
create_email_validate_reply,769
create_name_validate_reply,706
create_suggest_name_reply,896
create_connect_reply,437
login_disallowresult,1104
lobby_entergamereply,492
lobby_enterlobbyreply,326
has_signonkey,933
userflowflags,926
create_under13,890
login_last_transfer_reply,289
login_inprogress,372
login_queue_position,179
login_disallowtrigger,695
login_accountappeal,342
detailget_brightness,583
detailget_removeroofs_option,876
detailget_grounddecor_on,1062
detailget_flickering_on,334
detailget_spotshadows_on,819
detailget_hardshadows,461
detailget_lightdetail_high,1100
detailget_waterdetail_high,231
detailget_fog_on,814
detailget_antialiasing,350
detailget_antialiasing_quality,1131
detailget_stereo,1008
detailget_soundvol,903
detailget_musicvol,990
detailget_bgsoundvol,851
detailget_particles,213
detailget_antialiasing_default,156
detailget_bloom,799
detailget_idleanims,97
detailget_groundblending,911
detailget_toolkit,813
detailget_toolkit_default,929
detailget_cpuusage,468
detailget_texturing,278
detailget_maxscreensize,727
detailget_speechvol,590
detailget_loginvol,1045
detailget_safemode,1069
detailget_canchoosesafemode,715
detailget_chosesafemode,749
detailget_skydetail,376
detailget_drawdistance,1063
viewport_geteffectivesize,392
date_minutes,752
date_runeday,309
date_runeday_fromdate,833
date_runeday_todate,874
date_minutes_fromruneday,407
worldlist_fetch,215
worldlist_start,1128
worldlist_next,436
worldlist_switch,261
worldlist_specific,240
worldlist_specific_thisworld,395
mec_text,1047
mec_sprite,579
mec_category,142
mec_param,642
userdetail_quickchat,306
userdetail_lobby_membership,341
userdetail_lobby_recoveryday,716
userdetail_lobby_unreadmessages,961
userdetail_lobby_lastloginday,501
userdetail_lobby_emailstatus,806
userdetail_lobby_ccexpiry,895
userdetail_lobby_graceexpiry,841
userdetail_dob,269
userdetail_lobby_playage,423
autosetup_dosetup,454
autosetup_getlevel,44
video_advert_play,237
video_advert_has_finished,1124
boost_advert_exists,1141
boost_advert_available,188
detailcanmod_grounddecor,547
detailcanmod_spotshadows,683
detailcanmod_hardshadows,746
detailcanmod_antialiasing,723
detailcanmod_antialiasing_quality,503
detailcanmod_particles,608
detailcanmod_buildarea,484
detailcanmod_bloom,516
detailcanmod_groundblending,1057
detailcanmod_texturing,225
detailcanmod_maxscreensize,363
detailcanmod_toolkit_default,143
detailcanmod_skydetail,957
detailcanset_antialiasing_quality,300
detailcanset_particles,638
detailcanset_buildarea,181
detailcanset_maxscreensize,114
detailcanset_toolkit_default,1105
detailcanset_skydetail,527
get_npc_vislevel,132
get_entity_screen_position,658
if_get_gamescreen,180
if_set_gamescreen_enabled,914
get_entity_overlay_height,1118
get_npc_stat,980
is_targeted_entity,29
npc_type,860
get_loc_screen_position,284
get_obj_screen_position,1113
get_loc_overlay_height,1135
get_obj_overlay_height,645
get_loc_bounding_box,427
get_obj_bounding_box,1101
get_entity_bounding_box,1076
quest_finished,249
sound_group_start,1036
sound_group_stop,623
sound_vorbis_volume_rate_group,962
preload_percent,337
shader_preload_throttle,218
fps_stats,71
runjavascript,1022
